Daily / Cumulative,Indicator,Date,Event,region,City,Cases
Cumulative,Recoveries,5/18/2020,,Riyadh,Muzahmiya,12
Cumulative,Recoveries,5/18/2020,,Tabuk,Tabuk,256
Cumulative,Recoveries,5/18/2020,,Asir,Abha,46
Cumulative,Recoveries,5/18/2020,,Al Jouf,Sakakah,8
Cumulative,Recoveries,5/18/2020,,Qassim,Al Bukayriyah,2
Cumulative,Recoveries,5/18/2020,,Riyadh,Az Zulfi,92
Cumulative,Recoveries,5/18/2020,,Mecca,Maisan,2
Cumulative,Recoveries,5/18/2020,,Najran,Najran,32
Cumulative,Recoveries,5/18/2020,,Eastern Region,Bqeeq,27
Cumulative,Recoveries,5/18/2020,,Jazan,Jazan,59
Cumulative,Recoveries,5/18/2020,,Tabuk,Al Wajh,4
Cumulative,Recoveries,5/18/2020,,Mecca,Alhada,15
Cumulative,Recoveries,5/18/2020,,Asir,Ahad Rafidah,4
Cumulative,Recoveries,5/18/2020,,Jazan,Addarb,1
Cumulative,Recoveries,5/18/2020,,Mecca,Al Lith,1
Cumulative,Recoveries,5/18/2020,,Eastern Region,Khafji,16
Cumulative,Recoveries,5/18/2020,,Mecca,Dhalm,1
Cumulative,Recoveries,5/19/2020,,Mecca,Rabigh,2
Cumulative,Recoveries,5/19/2020,,Riyadh,Layla,3
Cumulative,Recoveries,5/19/2020,,Medina,Wadi Al Fara'a,20
Cumulative,Recoveries,5/19/2020,,Mecca,Adham,2
Cumulative,Recoveries,5/19/2020,,Qassim,Buraydah,128
Cumulative,Recoveries,5/19/2020,,Eastern Region,Qaryat Al Ulya,2
Cumulative,Recoveries,5/19/2020,,Al Bahah,Al Makhwa,18
Cumulative,Recoveries,5/19/2020,,Al Jouf,Domat Al Jandal,2
Cumulative,Recoveries,5/19/2020,,Riyadh,Al Quwaiiyah,4
Cumulative,Recoveries,5/19/2020,,Riyadh,Muzahmiya,12
Cumulative,Recoveries,5/19/2020,,Qassim,Al Hanakia,2
Cumulative,Recoveries,5/19/2020,,Mecca,Mecca,7187
Cumulative,Recoveries,5/19/2020,,Northern Borders,Al Judayyidah,1
Cumulative,Recoveries,5/19/2020,,Eastern Region,Dammam,1854
Cumulative,Recoveries,5/19/2020,,Eastern Region,Nairyah,29
Cumulative,Recoveries,5/19/2020,,Riyadh,Al Duwadimi,2
Cumulative,Recoveries,5/19/2020,,Northern Borders,Hazm Al Jalamid,1
Cumulative,Recoveries,5/19/2020,,Jazan,Samtah,7
Cumulative,Recoveries,5/19/2020,,Mecca,Al Qunfudhah,81
Cumulative,Recoveries,5/19/2020,,Al Bahah,Al Qara,3
Cumulative,Recoveries,5/19/2020,,Tabuk,Qurayyat,31
Cumulative,Recoveries,5/20/2020,,Riyadh,Al Majmaah,23
Cumulative,Recoveries,5/20/2020,,Riyadh,Wadi Addawasir,5
Cumulative,Recoveries,5/20/2020,,Riyadh,Layla,3
Cumulative,Recoveries,5/20/2020,,Medina,Wadi Al Fara'a,20
Cumulative,Recoveries,5/20/2020,,Qassim,Unayzah,59
Cumulative,Recoveries,5/20/2020,,Northern Borders,Al Judayyidah,2
Cumulative,Recoveries,5/20/2020,,Mecca,Umm Aldoom,1
Cumulative,Recoveries,5/20/2020,,Eastern Region,Nairyah,38
Cumulative,Recoveries,5/20/2020,,Medina,Mahd Al Dhahab,3
Cumulative,Recoveries,5/20/2020,,Asir,Khamis Mushait,92
Cumulative,Recoveries,5/20/2020,,Al Jouf,Al Hadithah Border Station,17
Cumulative,Recoveries,5/20/2020,,Asir,Bisha,69
Cumulative,Recoveries,5/20/2020,,Riyadh,Howtat Bani Tamim,7
Cumulative,Recoveries,5/20/2020,,Eastern Region,Bqeeq,29
Cumulative,Recoveries,5/20/2020,,Jazan,Jazan,59
Cumulative,Recoveries,5/20/2020,,Asir,Thurayban,19
Cumulative,Recoveries,5/20/2020,,Al Bahah,Al Mandaq,6
Cumulative,Recoveries,5/20/2020,,Mecca,Al Muzaylif,13
Cumulative,Recoveries,5/20/2020,,Eastern Region,Khafji,18
Cumulative,Recoveries,5/20/2020,,Jazan,Aridah,11
Cumulative,Recoveries,5/21/2020,,Riyadh,Al Majmaah,76
Cumulative,Recoveries,5/21/2020,,Mecca,Rabigh,24
Cumulative,Recoveries,5/21/2020,,Qassim,Buraydah,160
Cumulative,Recoveries,5/21/2020,,Qassim,Ar Rass,6
Cumulative,Recoveries,5/21/2020,,Eastern Region,Qaryat Al Ulya,22
Cumulative,Recoveries,5/21/2020,,Qassim,Al Hanakia,3
Cumulative,Recoveries,5/21/2020,,Riyadh,Kharj,92
Cumulative,Recoveries,5/21/2020,,Mecca,Qiya,1
Cumulative,Recoveries,5/21/2020,,Asir,Khamis Mushait,99
Cumulative,Recoveries,5/21/2020,,Riyadh,Howtat Bani Tamim,7
Cumulative,Recoveries,5/21/2020,,Mecca,Al Hadban,2
Cumulative,Recoveries,5/21/2020,,Mecca,Alqarei,7
Cumulative,Recoveries,5/21/2020,,Riyadh,Huraymila,1
Cumulative,Recoveries,5/21/2020,,Northern Borders,Rafha,9
Cumulative,Recoveries,5/22/2020,,Riyadh,Al Majmaah,103
Cumulative,Recoveries,5/22/2020,,Mecca,Rabigh,24
Cumulative,Recoveries,5/22/2020,,Mecca,Turbah,1
Cumulative,Recoveries,5/22/2020,,Eastern Region,Qaryat Al Ulya,22
Cumulative,Recoveries,5/22/2020,,Riyadh,Muzahmiya,20
Cumulative,Recoveries,5/22/2020,,Mecca,Mecca,8041
Cumulative,Recoveries,5/22/2020,,Asir,Abha,52
Cumulative,Recoveries,5/22/2020,,Eastern Region,Nairyah,49
Cumulative,Recoveries,5/22/2020,,Riyadh,Kharj,109
Cumulative,Recoveries,5/22/2020,,Mecca,Hadda,66
Cumulative,Recoveries,5/22/2020,,Mecca,Qiya,1
Cumulative,Recoveries,5/22/2020,,Medina,Mahd Al Dhahab,4
Cumulative,Recoveries,5/22/2020,,Riyadh,Howtat Sudair,2
Cumulative,Recoveries,5/22/2020,,Eastern Region,Al Jafr,28
Cumulative,Recoveries,5/22/2020,,Jazan,Al Aydabi,1
Cumulative,Recoveries,5/22/2020,,Al Bahah,Qilwah,1
Cumulative,Recoveries,5/22/2020,,Eastern Region,Khobar,795
Cumulative,Recoveries,5/22/2020,,Al Bahah,Al Qara,5
Cumulative,Recoveries,5/22/2020,,Eastern Region,Bqeeq,40
Cumulative,Recoveries,5/22/2020,,Eastern Region,Saihat,2
Cumulative,Recoveries,5/22/2020,,Eastern Region,Khafji,18
Cumulative,Recoveries,5/22/2020,,Riyadh,Ar Rayn,2
Cumulative,Recoveries,5/23/2020,,Riyadh,Thadiq,12
Cumulative,Recoveries,5/23/2020,,Al Jouf,Tabarjal,3
Cumulative,Recoveries,5/23/2020,,Medina,Yanbu,275
Cumulative,Recoveries,5/23/2020,,Mecca,Adham,7
Cumulative,Recoveries,5/23/2020,,Asir,Sarat Ubaida,1
Cumulative,Recoveries,5/23/2020,,Al Bahah,Al Makhwa,19
Cumulative,Recoveries,5/23/2020,,Eastern Region,Qatif,381
Cumulative,Recoveries,5/23/2020,,Mecca,Al Sehen,2
Cumulative,Recoveries,5/23/2020,,Mecca,Hadda,67
Cumulative,Recoveries,5/23/2020,,Riyadh,Al Duwadimi,3
Cumulative,Recoveries,5/23/2020,,Medina,Mahd Al Dhahab,4
Cumulative,Recoveries,5/23/2020,,Riyadh,Diriyah,237
Cumulative,Recoveries,5/23/2020,,Riyadh,Dhurma,11
Cumulative,Recoveries,5/23/2020,,Jazan,Sabya,60
Cumulative,Recoveries,5/23/2020,,Eastern Region,Hafr Al Batin,52
Cumulative,Recoveries,5/23/2020,,Jazan,Al Tuwal,5
Cumulative,Recoveries,5/23/2020,,Hail,Al Ghazalah,1
Cumulative,Recoveries,5/23/2020,,Tabuk,Qurayyat,33
Cumulative,Recoveries,5/23/2020,,Jazan,Baish,651
Cumulative,Recoveries,5/23/2020,,Mecca,Khulais,40
Cumulative,Recoveries,5/23/2020,,Mecca,Dhalm,1
Cumulative,Recoveries,5/24/2020,,Mecca,Rabigh,25
Cumulative,Recoveries,5/24/2020,,Al Jouf,Tabarjal,3
Cumulative,Recoveries,5/24/2020,,Asir,Namira,13
Cumulative,Recoveries,5/24/2020,,Al Jouf,Domat Al Jandal,5
Cumulative,Recoveries,5/24/2020,,Riyadh,Al Quwaiiyah,4
Cumulative,Recoveries,5/24/2020,,Riyadh,Muzahmiya,21
Cumulative,Recoveries,5/24/2020,,Qassim,Al Mithnab,18
Cumulative,Recoveries,5/24/2020,,Eastern Region,Al Mubarraz,2
Cumulative,Recoveries,5/24/2020,,Eastern Region,Salwa,11
Cumulative,Recoveries,5/24/2020,,Mecca,Qiya,2
Cumulative,Recoveries,5/24/2020,,Medina,Mahd Al Dhahab,11
Cumulative,Recoveries,5/24/2020,,Asir,Bisha,123
Cumulative,Recoveries,5/24/2020,,Mecca,Al Qunfudhah,119
Cumulative,Recoveries,5/24/2020,,Mecca,Maisan,2
Cumulative,Recoveries,5/24/2020,,Mecca,Al Hadban,2
Cumulative,Recoveries,5/24/2020,,Mecca,Alhada,15
Cumulative,Recoveries,5/24/2020,,Eastern Region,Mulayjah,3
Cumulative,Recoveries,5/24/2020,,Jazan,Baish,677
Cumulative,Recoveries,5/24/2020,,Qassim,Al Badayea,3
Cumulative,Recoveries,5/24/2020,,Mecca,Khulais,40
Cumulative,Recoveries,5/24/2020,,Asir,Tathleeth,3
Cumulative,Recoveries,5/24/2020,,Jazan,Aridah,11
Cumulative,Recoveries,5/24/2020,,Mecca,Al Muwayh,4
Cumulative,Recoveries,5/25/2020,,Riyadh,Thadiq,16
Cumulative,Recoveries,5/25/2020,,Mecca,Rabigh,25
Cumulative,Recoveries,5/25/2020,,Jazan,Al Qouz,8
Cumulative,Recoveries,5/25/2020,,Riyadh,Wadi Addawasir,25
Cumulative,Recoveries,5/25/2020,,Qassim,Buraydah,221
Cumulative,Recoveries,5/25/2020,,Najran,Sharorah,15
Cumulative,Recoveries,5/25/2020,,Qassim,Ar Rass,8
Cumulative,Recoveries,5/25/2020,,Asir,Namira,13
Cumulative,Recoveries,5/25/2020,,Riyadh,Muzahmiya,21
Cumulative,Recoveries,5/25/2020,,Qassim,Al Hanakia,3
Cumulative,Recoveries,5/25/2020,,Mecca,Mecca,8755
Cumulative,Recoveries,5/25/2020,,Medina,Al Ula,1
Cumulative,Recoveries,5/25/2020,,Eastern Region,Al Mubarraz,2
Cumulative,Recoveries,5/25/2020,,Eastern Region,Nairyah,50
Cumulative,Recoveries,5/25/2020,,Riyadh,Kharj,125
Cumulative,Recoveries,5/25/2020,,Mecca,Hadda,67
Cumulative,Recoveries,5/25/2020,,Total,Total,48450
Cumulative,Recoveries,5/25/2020,,Jazan,Al Aydabi,1
Cumulative,Recoveries,5/25/2020,,Al Bahah,Al Qara,13
Cumulative,Recoveries,5/25/2020,,Riyadh,Dhurma,12
Cumulative,Recoveries,5/25/2020,,Mecca,Al Hadban,2
Cumulative,Recoveries,5/25/2020,,Eastern Region,Hafr Al Batin,60
Cumulative,Recoveries,5/25/2020,,Jazan,Jazan,59
Cumulative,Recoveries,5/25/2020,,Riyadh,Huraymila,1
Cumulative,Recoveries,5/25/2020,,Tabuk,Al Wajh,8
Cumulative,Recoveries,5/25/2020,,Mecca,Alhada,15
Cumulative,Recoveries,5/25/2020,,Eastern Region,Mulayjah,3
Cumulative,Recoveries,5/25/2020,,Jazan,Baish,677
Cumulative,Recoveries,5/25/2020,,Eastern Region,Ras Tanura,77
Cumulative,Recoveries,5/25/2020,,Eastern Region,Dahran,223
Cumulative,Recoveries,5/25/2020,,Mecca,Khulais,41
Cumulative,Recoveries,5/25/2020,,Medina,Medina,7123
Cumulative,Recoveries,5/25/2020,,Jazan,Aridah,11
Cumulative,Recoveries,5/26/2020,,Eastern Region,Hufof,2513
Cumulative,Recoveries,5/26/2020,,Qassim,Buraydah,237
Cumulative,Recoveries,5/26/2020,,Eastern Region,Qaryat Al Ulya,26
Cumulative,Recoveries,5/26/2020,,Riyadh,Al Quwaiiyah,6
Cumulative,Recoveries,5/26/2020,,Qassim,Al Hanakia,3
Cumulative,Recoveries,5/26/2020,,Eastern Region,Qatif,495
Cumulative,Recoveries,5/26/2020,,Mecca,Mecca,9213
Cumulative,Recoveries,5/26/2020,,Tabuk,Tabuk,481
Cumulative,Recoveries,5/26/2020,,Riyadh,Rumah,1
Cumulative,Recoveries,5/26/2020,,Eastern Region,Dammam,3511
Cumulative,Recoveries,5/26/2020,,Riyadh,Az Zulfi,96
Cumulative,Recoveries,5/26/2020,,Riyadh,Kharj,133
Cumulative,Recoveries,5/26/2020,,Riyadh,Al Duwadimi,3
Cumulative,Recoveries,5/26/2020,,Riyadh,Diriyah,349
Cumulative,Recoveries,5/26/2020,,Asir,Khamis Mushait,134
Cumulative,Recoveries,5/26/2020,,Jazan,Al Aydabi,1
Cumulative,Recoveries,5/26/2020,,Al Bahah,Qilwah,1
Cumulative,Recoveries,5/26/2020,,Tabuk,Umluj,41
Cumulative,Recoveries,5/26/2020,,Al Bahah,Al Qara,14
Cumulative,Recoveries,5/26/2020,,Eastern Region,Al Batahaa,3
Cumulative,Recoveries,5/26/2020,,Eastern Region,Bqeeq,82
Cumulative,Recoveries,5/26/2020,,Mecca,Alqarei,7
Cumulative,Recoveries,5/26/2020,,Medina,Al Ais,7
Cumulative,Recoveries,5/26/2020,,Riyadh,Wuthaylan,1
Cumulative,Recoveries,5/26/2020,,Riyadh,Marat,1
Cumulative,Recoveries,5/26/2020,,Eastern Region,Khafji,26
Cumulative,Recoveries,5/26/2020,,Eastern Region,Dahran,238
Cumulative,Recoveries,5/26/2020,,Jazan,Aridah,11
Cumulative,Recoveries,5/27/2020,,Riyadh,Thadiq,17
Cumulative,Recoveries,5/27/2020,,Riyadh,Al Majmaah,114
Cumulative,Recoveries,5/27/2020,,Mecca,Turbah,1
Cumulative,Recoveries,5/27/2020,,Eastern Region,Safwa,168
Cumulative,Recoveries,5/27/2020,,Al Bahah,Al Makhwa,19
Cumulative,Recoveries,5/27/2020,,Qassim,Al Mithnab,19
Cumulative,Recoveries,5/27/2020,,Eastern Region,Al Mubarraz,2
Cumulative,Recoveries,5/27/2020,,Medina,Mahd Al Dhahab,11
Cumulative,Recoveries,5/27/2020,,Riyadh,Ad Dilam,11
Cumulative,Recoveries,5/27/2020,,Qassim,Riyadh Al Khabra,1
Cumulative,Recoveries,5/27/2020,,Asir,Bisha,126
Cumulative,Recoveries,5/27/2020,,Al Bahah,Qilwah,1
Cumulative,Recoveries,5/27/2020,,Eastern Region,Bqeeq,88
Cumulative,Recoveries,5/27/2020,,Riyadh,Ar Ruwaydah,2
Cumulative,Recoveries,5/27/2020,,Jazan,Jazan,59
Cumulative,Recoveries,5/27/2020,,Asir,Thurayban,27
Cumulative,Recoveries,5/27/2020,,Al Bahah,Baljurashi,8
Cumulative,Recoveries,5/27/2020,,Tabuk,Tayma,1
Cumulative,Recoveries,5/27/2020,,Mecca,Alhada,22
Cumulative,Recoveries,5/27/2020,,Jazan,Addarb,1
Cumulative,Recoveries,5/27/2020,,Riyadh,Marat,2
Cumulative,Recoveries,5/27/2020,,Asir,Al Madda,1
Cumulative,Recoveries,5/27/2020,,Medina,Medina,7745
Cumulative,Recoveries,5/28/2020,,Riyadh,Wadi Addawasir,41
Cumulative,Recoveries,5/28/2020,,Al Jouf,Tabarjal,4
Cumulative,Recoveries,5/28/2020,,Medina,Yanbu,311
Cumulative,Recoveries,5/28/2020,,Eastern Region,Hufof,2786
Cumulative,Recoveries,5/28/2020,,Mecca,Turbah,1
Cumulative,Recoveries,5/28/2020,,Eastern Region,Safwa,168
Cumulative,Recoveries,5/28/2020,,Eastern Region,Qatif,590
Cumulative,Recoveries,5/28/2020,,Al Bahah,Al Bahah,48
Cumulative,Recoveries,5/28/2020,,Riyadh,Sajer,18
Cumulative,Recoveries,5/28/2020,,Asir,Abha,71
Cumulative,Recoveries,5/28/2020,,Medina,Al Ula,1
Cumulative,Recoveries,5/28/2020,,Mecca,Umm Aldoom,4
Cumulative,Recoveries,5/28/2020,,Mecca,Thuwal,2
Cumulative,Recoveries,5/28/2020,,Northern Borders,Al Shoabah,1
Cumulative,Recoveries,5/28/2020,,Asir,Khamis Mushait,139
Cumulative,Recoveries,5/28/2020,,Jazan,Samtah,10
Cumulative,Recoveries,5/28/2020,,Riyadh,Al Sulayyil,4
Cumulative,Recoveries,5/28/2020,,Hail,Al Ghazalah,2
Cumulative,Recoveries,5/28/2020,,Asir,Thurayban,27
Cumulative,Recoveries,5/28/2020,,Riyadh,Huraymila,1
Cumulative,Recoveries,5/28/2020,,Tabuk,Tayma,1
Cumulative,Recoveries,5/28/2020,,Riyadh,Wuthaylan,2
Cumulative,Recoveries,5/28/2020,,Jazan,Baish,699
Cumulative,Recoveries,5/28/2020,,Mecca,Al Muzaylif,21
Cumulative,Recoveries,5/28/2020,,Qassim,Al Badayea,5
Cumulative,Recoveries,5/28/2020,,Riyadh,Marat,2
Cumulative,Recoveries,5/28/2020,,Tabuk,Duba,18
Cumulative,Recoveries,5/28/2020,,Asir,Al Majarda,64
Cumulative,Recoveries,5/29/2020,,Riyadh,Wadi Addawasir,41
Cumulative,Recoveries,5/29/2020,,Medina,Yanbu,321
Cumulative,Recoveries,5/29/2020,,Qassim,Buraydah,264
Cumulative,Recoveries,5/29/2020,,Qassim,Al Hanakia,3
Cumulative,Recoveries,5/29/2020,,Tabuk,Tabuk,497
Cumulative,Recoveries,5/29/2020,,Riyadh,Howtat Sudair,3
Cumulative,Recoveries,5/29/2020,,Eastern Region,Al Jafr,53
Cumulative,Recoveries,5/29/2020,,Qassim,Riyadh Al Khabra,1
Cumulative,Recoveries,5/29/2020,,Northern Borders,Al Shoabah,1
Cumulative,Recoveries,5/29/2020,,Asir,Khamis Mushait,143
Cumulative,Recoveries,5/29/2020,,Al Jouf,Al Hadithah Border Station,31
Cumulative,Recoveries,5/29/2020,,Eastern Region,Al Batahaa,3
Cumulative,Recoveries,5/29/2020,,Eastern Region,Bqeeq,99
Cumulative,Recoveries,5/29/2020,,Riyadh,Ar Ruwaydah,2
Cumulative,Recoveries,5/29/2020,,Asir,Muhayil Aseer,52
Cumulative,Recoveries,5/29/2020,,Eastern Region,Hafr Al Batin,67
Cumulative,Recoveries,5/29/2020,,Jazan,Al Tuwal,6
Cumulative,Recoveries,5/29/2020,,Eastern Region,Saihat,2
Cumulative,Recoveries,5/29/2020,,Hail,Al Ghazalah,2
Cumulative,Recoveries,5/29/2020,,Al Bahah,Baljurashi,9
Cumulative,Recoveries,5/29/2020,,Tabuk,Tayma,1
Cumulative,Recoveries,5/29/2020,,Tabuk,Al Wajh,8
Cumulative,Recoveries,5/29/2020,,Tabuk,Qurayyat,33
Cumulative,Recoveries,5/29/2020,,Eastern Region,Mulayjah,3
Cumulative,Recoveries,5/29/2020,,Mecca,Al Muzaylif,21
Cumulative,Recoveries,5/29/2020,,Medina,Medina,7973
Cumulative,Recoveries,5/29/2020,,Mecca,Dhalm,1
Cumulative,Recoveries,5/29/2020,,Asir,Tathleeth,5
Cumulative,Recoveries,5/29/2020,,Jazan,Aridah,12
Cumulative,Recoveries,5/30/2020,,Riyadh,Thadiq,19
Cumulative,Recoveries,5/30/2020,,Medina,Wadi Al Fara'a,33
Cumulative,Recoveries,5/30/2020,,Mecca,Adham,8
Cumulative,Recoveries,5/30/2020,,Northern Borders,Turaif,1
Cumulative,Recoveries,5/30/2020,,Riyadh,Diriyah,535
Cumulative,Recoveries,5/30/2020,,Northern Borders,Al Shoabah,1
Cumulative,Recoveries,5/30/2020,,Jazan,Al Aydabi,2
Cumulative,Recoveries,5/30/2020,,Mecca,Al Qunfudhah,128
Cumulative,Recoveries,5/30/2020,,Najran,Thar,2
Cumulative,Recoveries,5/30/2020,,Al Bahah,Al Qara,15
Cumulative,Recoveries,5/30/2020,,Eastern Region,Bqeeq,103
Cumulative,Recoveries,5/30/2020,,Mecca,Al Hadban,6
Cumulative,Recoveries,5/30/2020,,Riyadh,Ar Ruwaydah,3
Cumulative,Recoveries,5/30/2020,,Jazan,Al Tuwal,6
Cumulative,Recoveries,5/30/2020,,Jazan,Jazan,59
Cumulative,Recoveries,5/30/2020,,Tabuk,Tayma,1
Cumulative,Recoveries,5/30/2020,,Riyadh,Wuthaylan,2
Cumulative,Recoveries,5/30/2020,,Eastern Region,Mulayjah,3
Cumulative,Recoveries,5/30/2020,,Jazan,Baish,716
Cumulative,Recoveries,5/30/2020,,Asir,Ahad Rafidah,17
Cumulative,Recoveries,5/30/2020,,Jazan,Addarb,1
Cumulative,Recoveries,5/30/2020,,Qassim,Al Badayea,6
Cumulative,Recoveries,5/30/2020,,Eastern Region,Dahran,312
Cumulative,Recoveries,5/30/2020,,Asir,Al Madda,1
Cumulative,Recoveries,5/30/2020,,Asir,Tathleeth,5
Cumulative,Recoveries,5/31/2020,,Riyadh,Thadiq,20
Cumulative,Recoveries,5/31/2020,,Riyadh,Al Majmaah,124
Cumulative,Recoveries,5/31/2020,,Riyadh,Wadi Addawasir,58
Cumulative,Recoveries,5/31/2020,,Mecca,Adham,8
Cumulative,Recoveries,5/31/2020,,Eastern Region,Safwa,170
Cumulative,Recoveries,5/31/2020,,Mecca,Taif,1383
Cumulative,Recoveries,5/31/2020,,Najran,Sharorah,33
Cumulative,Recoveries,5/31/2020,,Qassim,Ar Rass,9
Cumulative,Recoveries,5/31/2020,,Asir,Namira,14
Cumulative,Recoveries,5/31/2020,,Al Bahah,Al Makhwa,19
Cumulative,Recoveries,5/31/2020,,Tabuk,Tabuk,575
Cumulative,Recoveries,5/31/2020,,Medina,Al Ula,1
Cumulative,Recoveries,5/31/2020,,Eastern Region,Al Mubarraz,7
Cumulative,Recoveries,5/31/2020,,Mecca,Hadda,167
Cumulative,Recoveries,5/31/2020,,Riyadh,Al Duwadimi,6
Cumulative,Recoveries,5/31/2020,,Riyadh,Ad Dilam,15
Cumulative,Recoveries,5/31/2020,,Northern Borders,Al Shoabah,1
Cumulative,Recoveries,5/31/2020,,Al Jouf,Al Hadithah Border Station,31
Cumulative,Recoveries,5/31/2020,,Mecca,Al Qunfudhah,130
Cumulative,Recoveries,5/31/2020,,Najran,Najran,53
Cumulative,Recoveries,5/31/2020,,Tabuk,Haql,1
Cumulative,Recoveries,5/31/2020,,Jazan,Sabya,68
Cumulative,Recoveries,5/31/2020,,Riyadh,Huraymila,3
Cumulative,Recoveries,5/31/2020,,Al Bahah,Al Mandaq,6
Cumulative,Recoveries,5/31/2020,,Tabuk,Qurayyat,33
Cumulative,Recoveries,5/31/2020,,Eastern Region,Mulayjah,3
Cumulative,Recoveries,5/31/2020,,Jazan,Baish,727
Cumulative,Recoveries,5/31/2020,,Asir,Ahad Rafidah,18
Cumulative,Recoveries,5/31/2020,,Eastern Region,Ras Tanura,90
Cumulative,Recoveries,5/31/2020,,Asir,Tathleeth,5
Cumulative,Recoveries,5/31/2020,,Riyadh,Ar Rayn,13
Cumulative,Recoveries,6/1/2020,,Riyadh,Thadiq,21
Cumulative,Recoveries,6/1/2020,,Medina,Wadi Al Fara'a,33
Cumulative,Recoveries,6/1/2020,,Mecca,Turbah,1
Cumulative,Recoveries,6/1/2020,,Najran,Sharorah,38
Cumulative,Recoveries,6/1/2020,,Qassim,Uqlat as Suqur,4
Cumulative,Recoveries,6/1/2020,,Riyadh,Shaqra,24
Cumulative,Recoveries,6/1/2020,,Asir,Namira,14
Cumulative,Recoveries,6/1/2020,,Riyadh,Riyadh,14963
Cumulative,Recoveries,6/1/2020,,Al Jouf,Al Sulaimaniah,1
Cumulative,Recoveries,6/1/2020,,Al Bahah,Al Bahah,52
Cumulative,Recoveries,6/1/2020,,Eastern Region,Dammam,4006
Cumulative,Recoveries,6/1/2020,,Riyadh,Az Zulfi,99
Cumulative,Recoveries,6/1/2020,,Riyadh,Tumair,1
Cumulative,Recoveries,6/1/2020,,Riyadh,Ad Dilam,15
Cumulative,Recoveries,6/1/2020,,Northern Borders,Hazm Al Jalamid,76
Cumulative,Recoveries,6/1/2020,,Qassim,Riyadh Al Khabra,1
Cumulative,Recoveries,6/1/2020,,Total,Total,65790
Cumulative,Recoveries,6/1/2020,,Jazan,Abu Arish,7
Cumulative,Recoveries,6/1/2020,,Jazan,Samtah,12
Cumulative,Recoveries,6/1/2020,,Mecca,Al Qunfudhah,130
Cumulative,Recoveries,6/1/2020,,Al Bahah,Qilwah,1
Cumulative,Recoveries,6/1/2020,,Eastern Region,Bqeeq,104
Cumulative,Recoveries,6/1/2020,,Jazan,Sabya,68
Cumulative,Recoveries,6/1/2020,,Asir,Muhayil Aseer,84
Cumulative,Recoveries,6/1/2020,,Tabuk,Tayma,1
Cumulative,Recoveries,6/1/2020,,Tabuk,Al Wajh,11
Cumulative,Recoveries,6/1/2020,,Mecca,Alhada,60
Cumulative,Recoveries,6/1/2020,,Asir,Al Madda,1
Cumulative,Recoveries,6/1/2020,,Medina,Medina,8644
Cumulative,Recoveries,6/2/2020,,Hail,Ha'il,203
Cumulative,Recoveries,6/2/2020,,Qassim,Buraydah,306
Cumulative,Recoveries,6/2/2020,,Mecca,Al Kamil,1
Cumulative,Recoveries,6/2/2020,,Qassim,Unayzah,90
Cumulative,Recoveries,6/2/2020,,Asir,Namira,14
Cumulative,Recoveries,6/2/2020,,Eastern Region,Qaryat Al Ulya,27
Cumulative,Recoveries,6/2/2020,,Riyadh,Al Hareeq,8
Cumulative,Recoveries,6/2/2020,,Al Bahah,Al Makhwa,21
Cumulative,Recoveries,6/2/2020,,Riyadh,Muzahmiya,30
Cumulative,Recoveries,6/2/2020,,Asir,Rejal Almaa,8
Cumulative,Recoveries,6/2/2020,,Eastern Region,Qatif,672
Cumulative,Recoveries,6/2/2020,,Al Bahah,Al Bahah,52
Cumulative,Recoveries,6/2/2020,,Medina,Al Ula,1
Cumulative,Recoveries,6/2/2020,,Riyadh,Rumah,4
Cumulative,Recoveries,6/2/2020,,Northern Borders,Al Owayqilah,1
Cumulative,Recoveries,6/2/2020,,Riyadh,Kharj,168
Cumulative,Recoveries,6/2/2020,,Mecca,Hadda,171
Cumulative,Recoveries,6/2/2020,,Medina,Mahd Al Dhahab,11
Cumulative,Recoveries,6/2/2020,,Eastern Region,Al Jafr,58
Cumulative,Recoveries,6/2/2020,,Asir,Khamis Mushait,200
Cumulative,Recoveries,6/2/2020,,Al Jouf,Al Hadithah Border Station,31
Cumulative,Recoveries,6/2/2020,,Jazan,Abu Arish,8
Cumulative,Recoveries,6/2/2020,,Mecca,Al Qunfudhah,130
Cumulative,Recoveries,6/2/2020,,Al Bahah,Qilwah,1
Cumulative,Recoveries,6/2/2020,,Najran,Najran,55
Cumulative,Recoveries,6/2/2020,,Tabuk,Haql,1
Cumulative,Recoveries,6/2/2020,,Riyadh,Howtat Bani Tamim,32
Cumulative,Recoveries,6/2/2020,,Eastern Region,Bqeeq,105
Cumulative,Recoveries,6/2/2020,,Mecca,Al Khurma,13
Cumulative,Recoveries,6/2/2020,,Jazan,Al Tuwal,7
Cumulative,Recoveries,6/2/2020,,Hail,Al Ghazalah,2
Cumulative,Recoveries,6/2/2020,,Jazan,Jazan,59
Cumulative,Recoveries,6/2/2020,,Al Bahah,Al Mandaq,6
Cumulative,Recoveries,6/2/2020,,Eastern Region,Mulayjah,3
Cumulative,Recoveries,6/3/2020,,Riyadh,Layla,12
Cumulative,Recoveries,6/3/2020,,Medina,Wadi Al Fara'a,33
Cumulative,Recoveries,6/3/2020,,Mecca,Al Kamil,1
Cumulative,Recoveries,6/3/2020,,Asir,Sarat Ubaida,1
Cumulative,Recoveries,6/3/2020,,Riyadh,Al Hareeq,8
